"","FIPS","State","County","PopDensity2010","Households","Pop2010","PCI","MetroNonMetro"
"392",13229,"GA","Pierce",59.27,7072,18758,22236,"Nonmetro"
"393",13231,"GA","Pike",82.69,6106,17869,26737,"Metro"
"394",13233,"GA","Polk",133.65,15011,41475,23233,"Nonmetro"
"395",13235,"GA","Pulaski",48.23,3817,12010,19389,"Metro"
"396",13237,"GA","Putnam",61.57,8660,21218,28819,"Nonmetro"
"397",13239,"GA","Quitman",16.62,934,2513,19371,"Nonmetro"
"398",13241,"GA","Rabun",43.99,6563,16276,28312,"Nonmetro"
"399",13243,"GA","Randolph",18.03,2616,7719,19356,"Nonmetro"
"400",13245,"GA","Richmond",618.36,72165,200549,22045,"Metro"
"401",13247,"GA","Rockdale",656.55,30521,85215,26367,"Metro"
"402",13249,"GA","Schley",30.02,1877,5010,20585,"Nonmetro"
"403",13251,"GA","Screven",22.62,5257,14593,21557,"Nonmetro"
"404",13253,"GA","Seminole",37.11,3325,8729,26358,"Nonmetro"
"405",13255,"GA","Spalding",326.12,24137,64073,22166,"Metro"
"406",13257,"GA","Stephens",146.12,9468,26175,21839,"Nonmetro"
"407",13259,"GA","Stewart",13.21,1826,6058,16359,"Nonmetro"
"408",13261,"GA","Sumter",67.99,11758,32819,20191,"Nonmetro"
"409",13263,"GA","Talbot",17.54,2766,6865,20785,"Nonmetro"
"410",13265,"GA","Taliaferro",8.82,612,1717,19897,"Nonmetro"
"411",13267,"GA","Tattnall",53.23,8237,25520,17553,"Nonmetro"
"412",13269,"GA","Taylor",23.64,3437,8906,19068,"Nonmetro"
"413",13271,"GA","Telfair",37.73,4931,16500,15200,"Nonmetro"
"414",13273,"GA","Terrell",27.77,3247,9315,19330,"Metro"
"415",13275,"GA","Thomas",82.12,17352,44720,25542,"Nonmetro"
"416",13277,"GA","Tift",154.95,15058,40118,22072,"Nonmetro"
"417",13279,"GA","Toombs",74.79,10403,27223,23416,"Nonmetro"
"418",13281,"GA","Towns",62.87,4777,10471,23940,"Nonmetro"
"419",13283,"GA","Treutlen",34.52,2641,6885,23907,"Nonmetro"
"420",13285,"GA","Troup",161.95,24843,67044,22348,"Nonmetro"
"421",13287,"GA","Turner",31.29,3023,8930,18787,"Nonmetro"
"422",13289,"GA","Twiggs",25.18,3031,9023,19465,"Metro"
"423",13291,"GA","Union",66.34,9070,21356,27282,"Nonmetro"
"424",13293,"GA","Upson",83.95,10204,27153,21015,"Nonmetro"
"425",13295,"GA","Walker",154.03,25709,68756,23311,"Metro"
"426",13297,"GA","Walton",257.21,31133,83768,26545,"Metro"
"427",13299,"GA","Ware",40.69,13901,36312,20457,"Nonmetro"
"428",13301,"GA","Warren",20.52,2332,5834,22916,"Nonmetro"
"429",13303,"GA","Washington",31.23,7359,21187,19579,"Nonmetro"
"430",13305,"GA","Wayne",46.9,10353,30099,21067,"Nonmetro"
"431",13307,"GA","Webster",13.38,1101,2799,21586,"Nonmetro"
"432",13309,"GA","Wheeler",25.11,1937,7421,12292,"Nonmetro"
"433",13311,"GA","White",112.78,11588,27144,25617,"Nonmetro"
"434",13313,"GA","Whitfield",353.23,36043,102599,23271,"Metro"
"435",13315,"GA","Wilcox",24.5,2606,9255,14829,"Nonmetro"
"436",13317,"GA","Wilkes",22.56,3879,10593,23198,"Nonmetro"
"437",13319,"GA","Wilkinson",21.38,3237,9563,21403,"Nonmetro"
"438",13321,"GA","Worth",37.99,8038,21679,23517,"Metro"
"439",17001,"IL","Adams",78.46,27300,67103,29347,"Nonmetro"
"440",17003,"IL","Alexander",34.98,2323,8238,19065,"Metro"
"441",17005,"IL","Bond",46.72,6218,17768,26356,"Metro"
"442",17007,"IL","Boone",192.95,18731,54165,30725,"Metro"
"443",17009,"IL","Brown",22.7,2087,6937,22279,"Nonmetro"
"444",17011,"IL","Bureau",40.25,13805,34978,29126,"Nonmetro"
"445",17013,"IL","Calhoun",20.05,1805,5089,27314,"Metro"
"446",17015,"IL","Carroll",34.59,6476,15387,28053,"Nonmetro"
"447",17017,"IL","Cass",36.3,5024,13642,26245,"Nonmetro"
"448",17019,"IL","Champaign",201.83,82499,201081,29683,"Metro"
"449",17021,"IL","Christian",49.06,13939,34800,26166,"Nonmetro"
"450",17023,"IL","Clark",32.58,6774,16335,29887,"Nonmetro"
"451",17025,"IL","Clay",29.5,5638,13815,25821,"Nonmetro"
"452",17027,"IL","Clinton",79.65,14190,37762,31240,"Metro"
"453",17029,"IL","Coles",105.99,21139,53873,26790,"Nonmetro"
"454",17031,"IL","Cook",5495.11,1963070,5194675,35575,"Metro"
"455",17033,"IL","Crawford",44.67,7653,19817,26713,"Nonmetro"
"456",17035,"IL","Cumberland",31.93,4322,11048,25622,"Nonmetro"
"457",17037,"IL","DeKalb",166.58,37703,105160,28073,"Metro"
"458",17039,"IL","De Witt",41.66,6663,16561,29402,"Metro"
"459",17041,"IL","Douglas",47.95,7618,19980,27871,"Nonmetro"
"460",17043,"IL","DuPage",2799.78,341823,916924,43982,"Metro"
"461",17045,"IL","Edgar",29.8,7590,18576,27701,"Nonmetro"
"462",17047,"IL","Edwards",30.22,2776,6721,26908,"Nonmetro"
"463",17049,"IL","Effingham",71.52,13555,34242,30255,"Nonmetro"
"464",17051,"IL","Fayette",30.9,7616,22140,22260,"Nonmetro"
"465",17053,"IL","Ford",29,5779,14081,28002,"Metro"
"466",17055,"IL","Franklin",96.75,16135,39561,23510,"Nonmetro"
"467",17057,"IL","Fulton",42.82,14090,37069,25538,"Nonmetro"
"468",17059,"IL","Gallatin",17.3,2314,5589,25572,"Nonmetro"
"469",17061,"IL","Greene",25.57,5005,13886,23946,"Nonmetro"
"470",17063,"IL","Grundy",119.76,19398,50063,33308,"Metro"
"471",17065,"IL","Hamilton",19.46,3376,8457,27795,"Nonmetro"
"472",17067,"IL","Hancock",24.07,7420,19104,26880,"Nonmetro"
"473",17069,"IL","Hardin",24.33,1438,4320,25795,"Nonmetro"
"474",17071,"IL","Henderson",19.35,2990,7331,28401,"Nonmetro"
"475",17073,"IL","Henry",61.34,20023,50486,29014,"Metro"
"476",17075,"IL","Iroquois",26.6,11779,29718,26976,"Nonmetro"
"477",17077,"IL","Jackson",103.1,23728,60218,24521,"Metro"
"478",17079,"IL","Jasper",19.61,3656,9698,25536,"Nonmetro"
"479",17081,"IL","Jefferson",67.98,15223,38827,25770,"Nonmetro"
"480",17083,"IL","Jersey",62.24,8665,22985,28924,"Metro"
"481",17085,"IL","Jo Daviess",37.73,9758,22678,32710,"Nonmetro"
"482",17087,"IL","Johnson",36.58,4342,12582,22469,"Nonmetro"
"483",17089,"IL","Kane",990.79,178050,515269,34924,"Metro"
"484",17091,"IL","Kankakee",167.69,40050,113449,27164,"Metro"
"485",17093,"IL","Kendall",358.17,40407,114736,34423,"Metro"
"486",17095,"IL","Knox",73.87,20830,52919,24681,"Nonmetro"
"487",17097,"IL","Lake",1585.55,244672,703462,44287,"Metro"
"488",17099,"IL","LaSalle",100.36,44644,113924,29093,"Nonmetro"
"489",17101,"IL","Lawrence",45.23,6144,16833,22099,"Nonmetro"
"490",17103,"IL","Lee",49.71,13699,36031,29249,"Nonmetro"
"491",17105,"IL","Livingston",37.3,14320,38950,28236,"Nonmetro"
"492",17107,"IL","Logan",49.03,10872,30305,27187,"Nonmetro"
"493",17109,"IL","McDonough",55.33,11292,32612,23299,"Nonmetro"
"494",17111,"IL","McHenry",511.89,111812,308760,38047,"Metro"
"495",17113,"IL","McLean",143.29,66159,169572,33665,"Metro"
"496",17115,"IL","Macon",190.75,44113,110768,28925,"Metro"
"497",17117,"IL","Macoupin",55.35,18772,47765,28050,"Metro"
"498",17119,"IL","Madison",376.31,107413,269282,30802,"Metro"
"499",17121,"IL","Marion",68.9,15913,39437,24727,"Nonmetro"
"500",17123,"IL","Marshall",32.68,4893,12640,29827,"Metro"
"501",17125,"IL","Mason",27.2,6027,14666,27111,"Nonmetro"
"502",17127,"IL","Massac",65.04,6011,15429,23768,"Nonmetro"
"503",17129,"IL","Menard",40.41,5198,12705,34495,"Metro"
"504",17131,"IL","Mercer",29.28,6624,16434,28995,"Metro"
"505",17133,"IL","Monroe",85.6,13349,32957,39988,"Metro"
"506",17135,"IL","Montgomery",42.78,11339,30104,24816,"Nonmetro"
"507",17137,"IL","Morgan",62.5,13864,35547,26295,"Nonmetro"
"508",17139,"IL","Moultrie",44.19,5910,14846,28391,"Nonmetro"
"509",17141,"IL","Ogle",70.52,20901,53497,30595,"Nonmetro"
"510",17143,"IL","Peoria",301.18,73629,186494,30753,"Metro"
"511",17145,"IL","Perry",50.59,8323,22350,24511,"Nonmetro"
"512",17147,"IL","Piatt",38.09,6700,16729,33967,"Metro"
"513",17149,"IL","Pike",19.76,6527,16430,24162,"Nonmetro"
"514",17151,"IL","Pope",12.12,1644,4470,22343,"Nonmetro"
"515",17153,"IL","Pulaski",30.93,2173,6161,20317,"Nonmetro"
"516",17155,"IL","Putnam",37.5,2395,6006,34144,"Nonmetro"
"517",17157,"IL","Randolph",58.17,11873,33476,25340,"Nonmetro"
"518",17159,"IL","Richland",45.09,6482,16233,26038,"Nonmetro"
"519",17161,"IL","Rock Island",345.03,60294,147546,28595,"Metro"
"520",17163,"IL","St. Clair",410.57,103063,270056,29541,"Metro"
"521",17165,"IL","Saline",65.59,10002,24913,23690,"Nonmetro"
"522",17167,"IL","Sangamon",227.42,83661,197465,34548,"Metro"
"523",17169,"IL","Schuyler",17.25,2836,7544,23068,"Nonmetro"
"524",17171,"IL","Scott",21.34,1959,5355,27218,"Nonmetro"
"525",17173,"IL","Shelby",29.48,9203,22363,25320,"Nonmetro"
"526",17175,"IL","Stark",20.81,2294,5994,30225,"Metro"
"527",17177,"IL","Stephenson",84.52,19609,47711,27453,"Nonmetro"
"528",17179,"IL","Tazewell",208.63,54613,135394,33077,"Metro"
"529",17181,"IL","Union",43.07,6669,17808,25416,"Nonmetro"
"530",17183,"IL","Vermilion",90.86,31180,81625,24272,"Metro"
"531",17185,"IL","Wabash",53.51,4896,11947,26850,"Nonmetro"
"532",17187,"IL","Warren",32.65,6690,17707,26082,"Nonmetro"
"533",17189,"IL","Washington",26.16,5975,14716,32394,"Nonmetro"
"534",17191,"IL","Wayne",23.48,7075,16760,26362,"Nonmetro"
"535",17193,"IL","White",29.64,6082,14665,25859,"Nonmetro"
"536",17195,"IL","Whiteside",85.49,23346,58498,29167,"Nonmetro"
"537",17197,"IL","Will",809.6,227848,677560,35259,"Metro"
"538",17199,"IL","Williamson",157.94,27089,66357,26756,"Metro"
"539",17201,"IL","Winnebago",575.16,114608,295266,28250,"Metro"
"540",17203,"IL","Woodford",73.26,14566,38664,35104,"Metro"
"541",18001,"IN","Adams",101.43,12476,34387,22514,"Nonmetro"
"542",18003,"IN","Allen",540.58,143500,355329,28239,"Metro"
"543",18005,"IN","Bartholomew",188.73,31669,76794,30515,"Metro"
"544",18007,"IN","Benton",21.79,3403,8854,23322,"Metro"
"545",18009,"IN","Blackford",77.33,5225,12766,24663,"Nonmetro"
"546",18011,"IN","Boone",133.93,24645,56640,44712,"Metro"
"547",18013,"IN","Brown",48.86,6093,15242,33617,"Metro"
"548",18015,"IN","Carroll",54.15,7880,20155,28430,"Metro"
"549",18017,"IN","Cass",94.54,14666,38966,23918,"Nonmetro"
"550",18019,"IN","Clark",295.64,44275,110232,28525,"Metro"
"551",18021,"IN","Clay",75.21,10510,26890,25290,"Metro"
"552",18023,"IN","Clinton",82.02,12007,33224,24276,"Nonmetro"
"553",18025,"IN","Crawford",35.05,3915,10713,21021,"Nonmetro"
"554",18027,"IN","Daviess",73.69,11417,31648,22548,"Nonmetro"
"555",18029,"IN","Dearborn",164.07,18648,50047,29891,"Metro"
"556",18031,"IN","Decatur",69.09,10425,25740,26515,"Nonmetro"
"557",18033,"IN","DeKalb",116.37,16789,42223,27036,"Nonmetro"
"558",18035,"IN","Delaware",300.09,46028,117671,24234,"Metro"
"559",18037,"IN","Dubois",98.04,16550,41889,28932,"Nonmetro"
"560",18039,"IN","Elkhart",426.54,72329,197559,25075,"Metro"
"561",18041,"IN","Fayette",112.91,9568,24277,23627,"Nonmetro"
"562",18043,"IN","Floyd",504.13,29356,74578,32299,"Metro"
"563",18045,"IN","Fountain",43.57,7015,17240,26721,"Nonmetro"
"564",18047,"IN","Franklin",60.06,8744,23087,27557,"Nonmetro"
"565",18049,"IN","Fulton",56.56,7884,20836,25106,"Nonmetro"
"566",18051,"IN","Gibson",68.73,13244,33503,27137,"Nonmetro"
"567",18053,"IN","Grant",169.2,26121,70061,21739,"Nonmetro"
"568",18055,"IN","Greene",61.13,12790,33165,24309,"Nonmetro"
"569",18057,"IN","Hamilton",696.4,116982,274569,46597,"Metro"
"570",18059,"IN","Hancock",228.75,28215,70002,32730,"Metro"
"571",18061,"IN","Harrison",81.24,14584,39364,27211,"Metro"
"572",18063,"IN","Hendricks",357.44,58078,145448,34689,"Metro"
"573",18065,"IN","Henry",126.22,18408,49462,23851,"Nonmetro"
"574",18067,"IN","Howard",282.38,34550,82752,27297,"Metro"
"575",18069,"IN","Huntington",97.02,14754,37124,25386,"Nonmetro"
"576",18071,"IN","Jackson",83.2,16746,42376,24522,"Nonmetro"
"577",18073,"IN","Jasper",59.82,12539,33478,26415,"Metro"
"578",18075,"IN","Jay",55.36,8149,21253,22470,"Nonmetro"
"579",18077,"IN","Jefferson",89.92,12759,32428,26060,"Nonmetro"
"580",18079,"IN","Jennings",75.75,10659,28525,23490,"Nonmetro"
"581",18081,"IN","Johnson",435.84,55777,139654,32475,"Metro"
"582",18083,"IN","Knox",74.49,14955,38440,24581,"Nonmetro"
"583",18085,"IN","Kosciusko",145.58,30676,77358,28740,"Nonmetro"
"584",18087,"IN","LaGrange",97.8,12079,37128,23626,"Nonmetro"
"585",18089,"IN","Lake",994.08,185437,496005,27660,"Metro"
"586",18091,"IN","LaPorte",186.31,42904,111467,25865,"Metro"
"587",18093,"IN","Lawrence",102.71,18487,46134,25590,"Nonmetro"
"588",18095,"IN","Madison",291.28,51422,131636,24625,"Metro"
"589",18097,"IN","Marion",2279.58,369033,903393,27251,"Metro"
"590",18099,"IN","Marshall",106.06,17245,47051,25537,"Nonmetro"
"591",18101,"IN","Martin",30.78,4198,10334,25676,"Nonmetro"
"592",18103,"IN","Miami",98.71,13707,36903,22871,"Nonmetro"
"593",18105,"IN","Monroe",349.74,55537,137974,27461,"Metro"
"594",18107,"IN","Montgomery",75.55,15271,38124,26184,"Nonmetro"
"595",18109,"IN","Morgan",170.54,25926,68894,28633,"Metro"
"596",18111,"IN","Newton",35.45,5562,14244,25366,"Metro"
"597",18113,"IN","Noble",115.7,18090,47536,26063,"Nonmetro"
"598",18115,"IN","Ohio",71.14,2513,6128,29368,"Metro"
"599",18117,"IN","Orange",49.8,7881,19840,23317,"Nonmetro"
"600",18119,"IN","Owen",56,8695,21575,24129,"Metro"
"601",18121,"IN","Parke",38.99,6145,17339,23052,"Nonmetro"
"602",18123,"IN","Perry",50.66,7465,19338,24540,"Nonmetro"
"603",18125,"IN","Pike",38.43,5129,12845,26584,"Nonmetro"
"604",18127,"IN","Porter",393.02,63969,164343,32943,"Metro"
"605",18129,"IN","Posey",63.26,10175,25910,30572,"Metro"
"606",18131,"IN","Pulaski",30.91,5200,13402,24695,"Nonmetro"
"607",18133,"IN","Putnam",79,13439,37963,24627,"Metro"
"608",18135,"IN","Randolph",57.85,10477,26171,23539,"Nonmetro"
"609",18137,"IN","Ripley",64.55,11165,28818,27423,"Nonmetro"
"610",18139,"IN","Rush",42.61,6725,17392,24900,"Nonmetro"
"611",18141,"IN","St. Joseph",583.01,101241,266931,27338,"Metro"
"612",18143,"IN","Scott",127,9004,24181,22688,"Metro"
"613",18145,"IN","Shelby",108.08,17725,44436,28491,"Metro"
"614",18147,"IN","Spencer",52.81,8109,20952,29999,"Nonmetro"
"615",18149,"IN","Starke",75.58,8735,23363,23282,"Nonmetro"
"616",18151,"IN","Steuben",110.65,14156,34185,28429,"Nonmetro"
"617",18153,"IN","Sullivan",48.03,7707,21475,22976,"Metro"
"618",18155,"IN","Switzerland",48.1,4297,10613,23347,"Nonmetro"
"619",18157,"IN","Tippecanoe",345.69,69112,172780,26262,"Metro"
"620",18159,"IN","Tipton",61.17,6295,15936,30026,"Nonmetro"
"621",18161,"IN","Union",46.62,2846,7516,24040,"Metro"
"622",18163,"IN","Vanderburgh",769.69,75197,179703,28320,"Metro"
"623",18165,"IN","Vermillion",63.11,6616,16212,25143,"Metro"
"624",18167,"IN","Vigo",267.41,41874,107848,24254,"Metro"
"625",18169,"IN","Wabash",79.74,12875,32888,25228,"Nonmetro"
"626",18171,"IN","Warren",23.33,3384,8508,29408,"Nonmetro"
"627",18173,"IN","Warrick",155.11,24267,59689,35915,"Metro"
"628",18175,"IN","Washington",55.01,10721,28262,24048,"Metro"
"629",18177,"IN","Wayne",171.55,26611,68917,25460,"Nonmetro"
"630",18179,"IN","Wells",75.08,10874,27636,27106,"Metro"
"631",18181,"IN","White",48.79,9745,24643,27621,"Nonmetro"
"632",18183,"IN","Whitley",99.21,13548,33292,30144,"Metro"
"633",22001,"LA","Acadia",94.29,22564,61773,22784,"Metro"
"634",22003,"LA","Allen",33.82,7920,25764,20203,"Nonmetro"
"635",22005,"LA","Ascension",369.73,42649,107215,32961,"Metro"
"636",22007,"LA","Assumption",69.16,8802,23421,26238,"Nonmetro"
"637",22009,"LA","Avoyelles",50.54,15085,42073,21390,"Nonmetro"
"638",22011,"LA","Beauregard",30.81,13219,35654,26075,"Nonmetro"
"639",22013,"LA","Bienville",17.69,5892,14353,20866,"Nonmetro"
"640",22015,"LA","Bossier",139.25,48947,116979,27924,"Metro"
"641",22017,"LA","Caddo",290.22,96360,254969,25902,"Metro"
"642",22019,"LA","Calcasieu",181.23,77295,192768,27368,"Metro"
"643",22021,"LA","Caldwell",19.14,3667,10132,20574,"Nonmetro"
"644",22023,"LA","Cameron",5.32,2718,6839,29000,"Metro"
"645",22025,"LA","Catahoula",14.7,3595,10407,21962,"Nonmetro"
"646",22027,"LA","Claiborne",22.78,5891,17195,16948,"Nonmetro"
"647",22029,"LA","Concordia",29.88,7371,20822,19172,"Nonmetro"
"648",22031,"LA","De Soto",30.44,10523,26656,24796,"Metro"
"649",22033,"LA","East Baton Rouge",966.62,165939,440171,31073,"Metro"
"650",22035,"LA","East Carroll",18.44,2153,7759,17698,"Nonmetro"
"651",22037,"LA","East Feliciana",44.7,6759,20267,20927,"Metro"
"652",22039,"LA","Evangeline",51.31,12051,33984,18344,"Nonmetro"
"653",22041,"LA","Franklin",33.25,7629,20767,19785,"Nonmetro"
"654",22043,"LA","Grant",34.69,6989,22309,18082,"Metro"
"655",22045,"LA","Iberia",127.57,26063,73240,23156,"Metro"
"656",22047,"LA","Iberville",53.97,10918,33387,23179,"Metro"
"657",22049,"LA","Jackson",28.59,5976,16274,20942,"Nonmetro"
"658",22051,"LA","Jefferson",1463.14,168895,432552,29776,"Metro"
"659",22053,"LA","Jefferson Davis",48.51,11501,31594,24582,"Nonmetro"
"660",22055,"LA","Lafayette",824.57,90606,221578,30988,"Metro"
"661",22057,"LA","Lafourche",90.17,36449,96318,27375,"Metro"
"662",22059,"LA","La Salle",23.84,5018,14890,20427,"Nonmetro"
"663",22061,"LA","Lincoln",99.07,17551,46735,22498,"Nonmetro"
"664",22063,"LA","Livingston",197.52,48859,128026,28995,"Metro"
"665",22065,"LA","Madison",19.37,3943,12093,15795,"Nonmetro"
"666",22067,"LA","Morehouse",35.2,9758,27979,19399,"Nonmetro"
"667",22069,"LA","Natchitoches",31.6,14630,39566,18570,"Nonmetro"
"668",22071,"LA","Orleans",2029.41,154036,343829,30177,"Metro"
"669",22073,"LA","Ouachita",251.83,56686,153720,23663,"Metro"
"670",22075,"LA","Plaquemines",29.54,8817,23042,26818,"Metro"
"671",22077,"LA","Pointe Coupee",40.91,8961,22802,26663,"Metro"
"672",22079,"LA","Rapides",99.86,48000,131613,24478,"Metro"
"673",22081,"LA","Red River",23.36,3334,9091,22626,"Nonmetro"
"674",22083,"LA","Richland",37.07,7391,20725,20128,"Nonmetro"
"675",22085,"LA","Sabine",27.96,9185,24233,22637,"Nonmetro"
"676",22087,"LA","St. Bernard",95.09,15029,35897,21217,"Metro"
"677",22089,"LA","St. Charles",189.12,18762,52780,31567,"Metro"
"678",22091,"LA","St. Helena",27.43,3871,11203,23224,"Metro"
"679",22093,"LA","St. James",91.51,7906,22102,25830,"Metro"
"680",22095,"LA","St. John the Baptist",215.53,15418,45924,25942,"Metro"
"681",22097,"LA","St. Landry",90.25,30094,83384,19647,"Nonmetro"
"682",22099,"LA","St. Martin",70.71,19556,52160,24732,"Metro"
"683",22101,"LA","St. Mary",98.4,19740,54650,22364,"Nonmetro"
"684",22103,"LA","St. Tammany",276.44,91975,233740,34201,"Metro"
"685",22105,"LA","Tangipahoa",153.04,47527,121097,24004,"Metro"
"686",22107,"LA","Tensas",8.71,1825,5252,14569,"Nonmetro"
"687",22109,"LA","Terrebonne",90.81,40014,111860,24921,"Metro"
"688",22111,"LA","Union",25.91,7724,22721,22979,"Metro"
"689",22113,"LA","Vermilion",49.44,21632,57999,24546,"Metro"
"690",22115,"LA","Vernon",39.41,17801,52334,23763,"Nonmetro"
"691",22117,"LA","Washington",70.45,17337,47168,18971,"Nonmetro"
"692",22119,"LA","Webster",69.49,16230,41207,18701,"Metro"
"693",22121,"LA","West Baton Rouge",123.64,9599,23788,28482,"Metro"
"694",22123,"LA","West Carroll",32.27,4041,11604,22922,"Nonmetro"
"695",22125,"LA","West Feliciana",38.75,3908,15625,23565,"Metro"
"696",22127,"LA","Winn",16.12,5437,15313,20162,"Nonmetro"
"697",24001,"MD","Allegany",177.03,27837,75087,23280,"Metro"
"698",24003,"MD","Anne Arundel",1295.86,207599,537656,44979,"Metro"
"699",24005,"MD","Baltimore",1345.52,312913,805029,38580,"Metro"
"700",24009,"MD","Calvert",416.31,31726,88737,43504,"Metro"
"701",24011,"MD","Caroline",103.52,12081,33066,27866,"Nonmetro"
"702",24013,"MD","Carroll",373.4,60450,167134,40667,"Metro"
"703",24015,"MD","Cecil",291.99,36930,101108,32976,"Metro"
"704",24017,"MD","Charles",320.16,55903,146551,39696,"Metro"
"705",24019,"MD","Dorchester",60.32,13264,32618,30135,"Nonmetro"
"706",24021,"MD","Frederick",353.5,91405,233385,41432,"Metro"
"707",24023,"MD","Garrett",46.51,12073,30097,27980,"Nonmetro"
"708",24025,"MD","Harford",560.13,93286,244826,39365,"Metro"
"709",24027,"MD","Howard",1144.95,112966,287085,52586,"Metro"
"710",24029,"MD","Kent",72.91,7910,20197,34910,"Nonmetro"
"711",24031,"MD","Montgomery",1978.15,370227,971777,52828,"Metro"
"712",24033,"MD","Prince George's",1788.76,308849,863420,35869,"Metro"
"713",24035,"MD","Queen Anne's",128.52,18148,47798,42077,"Metro"
"714",24037,"MD","St. Mary's",294.39,40332,105151,39254,"Metro"
"715",24039,"MD","Somerset",82.79,8383,26470,18924,"Metro"
"716",24041,"MD","Talbot",140.69,16627,37782,47302,"Nonmetro"
"717",24043,"MD","Washington",322.05,55864,147430,29802,"Metro"
"718",24045,"MD","Wicomico",263.68,37637,98733,27622,"Metro"
"719",24047,"MD","Worcester",109.88,21672,51454,35666,"Metro"
"720",24510,"MD","Baltimore",7671.52,238436,620961,29700,"Metro"
"721",25001,"MA","Barnstable",548.32,94292,215888,42578,"Metro"
"722",25003,"MA","Berkshire",141.58,55167,131219,34287,"Metro"
"723",25005,"MA","Bristol",991.3,216618,548285,34226,"Metro"
"724",25007,"MA","Dukes",160.15,6367,16535,43822,"Nonmetro"
"725",25009,"MA","Essex",1508.76,292659,743159,40697,"Metro"
"726",25011,"MA","Franklin",102.06,30328,71372,34202,"Nonmetro"
"727",25013,"MA","Hampden",751.03,179043,463490,29020,"Metro"
"728",25015,"MA","Hampshire",299.82,58665,158080,33605,"Metro"
"729",25017,"MA","Middlesex",1837.92,600032,1503085,49669,"Metro"
"730",25019,"MA","Nantucket",226.2,3722,10172,51270,"Nonmetro"
"731",25021,"MA","Norfolk",1693.61,263551,670850,52036,"Metro"
