"","FIPS","State","County","PopDensity2010","Households","Pop2010","PCI","MetroNonMetro","Date","Cases","Deaths","DateAsInteger","Impact"
"256",1021,"AL","Chilton",62.99,16751,43643,24611,"Metro",2020-03-31,11,0,18352,"Low"
"257",1021,"AL","Chilton",62.99,16751,43643,24611,"Metro",2020-03-27,7,0,18348,"Low"
"258",1021,"AL","Chilton",62.99,16751,43643,24611,"Metro",2020-04-22,46,1,18374,"Low"
"259",1021,"AL","Chilton",62.99,16751,43643,24611,"Metro",2020-04-21,44,0,18373,"Low"
"260",1021,"AL","Chilton",62.99,16751,43643,24611,"Metro",2020-04-20,43,0,18372,"Low"
"261",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-10,7,0,18362,"Low"
"262",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-13,10,0,18365,"Low"
"263",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-22,21,0,18374,"Low"
"264",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-09,6,0,18361,"Low"
"265",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-12,10,0,18364,"Low"
"266",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-18,14,0,18370,"Low"
"267",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-07,6,0,18359,"Low"
"268",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-11,9,0,18363,"Low"
"269",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-14,12,0,18366,"Low"
"270",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-19,14,0,18371,"Low"
"271",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-23,22,0,18375,"Low"
"272",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-06,6,0,18358,"Low"
"273",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-24,25,0,18376,"Low"
"274",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-15,13,0,18367,"Low"
"275",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-20,17,0,18372,"Low"
"276",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-05,5,0,18357,"Low"
"277",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-21,18,0,18373,"Low"
"278",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-08,6,0,18360,"Low"
"279",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-17,13,0,18369,"Low"
"280",1023,"AL","Choctaw",15.17,5350,13859,22182,"Nonmetro",2020-04-16,13,0,18368,"Low"
"281",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-20,24,1,18372,"Low"
"282",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-19,24,0,18371,"Low"
"283",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-17,24,0,18369,"Low"
"284",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-10,13,0,18362,"Low"
"285",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-12,19,0,18364,"Low"
"286",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-18,24,0,18370,"Low"
"287",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-05,9,0,18357,"Low"
"288",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-11,15,0,18363,"Low"
"289",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-09,13,0,18361,"Low"
"290",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-04,7,0,18356,"Low"
"291",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-06,9,0,18358,"Low"
"292",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-16,24,0,18368,"Low"
"293",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-21,24,1,18373,"Low"
"294",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-13,19,0,18365,"Low"
"295",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-08,10,0,18360,"Low"
"296",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-15,22,0,18367,"Low"
"297",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-14,21,0,18366,"Low"
"298",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-24,24,1,18376,"Low"
"299",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-07,10,0,18359,"Low"
"300",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-23,25,1,18375,"Low"
"301",1025,"AL","Clarke",20.86,9358,25833,21111,"Nonmetro",2020-04-22,25,1,18374,"Low"
"302",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-19,18,0,18371,"Low"
"303",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-15,14,0,18367,"Low"
"304",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-20,19,0,18372,"Low"
"305",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-12,14,0,18364,"Low"
"306",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-18,17,0,18370,"Low"
"307",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-17,14,0,18369,"Low"
"308",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-16,14,0,18368,"Low"
"309",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-03,8,0,18355,"Low"
"310",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-14,14,0,18366,"Low"
"311",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-07,9,0,18359,"Low"
"312",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-13,14,0,18365,"Low"
"313",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-21,19,0,18373,"Low"
"314",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-11,12,0,18363,"Low"
"315",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-05,9,0,18357,"Low"
"316",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-02,7,0,18354,"Low"
"317",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-24,19,1,18376,"Low"
"318",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-22,19,0,18374,"Low"
"319",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-10,11,0,18362,"Low"
"320",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-06,9,0,18358,"Low"
"321",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-04,9,0,18356,"Low"
"322",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-08,11,0,18360,"Low"
"323",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-23,19,1,18375,"Low"
"324",1027,"AL","Clay",23.07,5236,13932,23147,"Nonmetro",2020-04-09,11,0,18361,"Low"
"325",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-06,9,0,18358,"Low"
"326",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-04,7,0,18356,"Low"
"327",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-03,7,0,18355,"Low"
"328",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-05,7,0,18357,"Low"
"329",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-02,6,0,18354,"Low"
"330",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-11,12,0,18363,"Low"
"331",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-19,12,1,18371,"Low"
"332",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-08,12,0,18360,"Low"
"333",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-03-31,5,0,18352,"Low"
"334",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-24,12,1,18376,"Low"
"335",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-03-30,5,0,18351,"Low"
"336",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-10,12,0,18362,"Low"
"337",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-21,12,1,18373,"Low"
"338",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-14,12,0,18366,"Low"
"339",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-09,12,0,18361,"Low"
"340",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-16,12,0,18368,"Low"
"341",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-13,12,0,18365,"Low"
"342",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-15,12,0,18367,"Low"
"343",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-18,12,0,18370,"Low"
"344",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-01,6,0,18353,"Low"
"345",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-12,12,0,18364,"Low"
"346",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-03-29,5,0,18350,"Low"
"347",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-23,12,1,18375,"Low"
"348",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-22,12,1,18374,"Low"
"349",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-17,12,0,18369,"Low"
"350",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-07,12,0,18359,"Low"
"351",1029,"AL","Cleburne",26.73,5726,14972,21989,"Nonmetro",2020-04-20,12,1,18372,"Low"
"352",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-13,36,0,18365,"Low"
"353",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-12,32,0,18364,"Low"
"354",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-08,12,0,18360,"Low"
"355",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-09,14,0,18361,"Low"
"356",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-11,20,0,18363,"Low"
"357",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-07,8,0,18359,"Low"
"358",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-06,8,0,18358,"Low"
"359",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-23,80,1,18375,"Low"
"360",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-19,59,0,18371,"Low"
"361",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-22,73,1,18374,"Low"
"362",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-10,14,0,18362,"Low"
"363",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-24,87,0,18376,"Low"
"364",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-04,7,0,18356,"Low"
"365",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-18,56,0,18370,"Low"
"366",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-03,6,0,18355,"Low"
"367",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-15,43,0,18367,"Low"
"368",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-21,68,1,18373,"Low"
"369",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-05,7,0,18357,"Low"
"370",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-14,36,0,18366,"Low"
"371",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-20,64,0,18372,"Low"
"372",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-17,50,0,18369,"Low"
"373",1031,"AL","Coffee",73.56,19789,49948,27577,"Nonmetro",2020-04-16,50,0,18368,"Low"
"374",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-20,16,1,18372,"Low"
"375",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-10,8,1,18362,"Low"
"376",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-22,20,1,18374,"Low"
"377",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-21,16,1,18373,"Low"
"378",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-08,7,1,18360,"Low"
"379",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-24,23,2,18376,"Low"
"380",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-23,22,1,18375,"Low"
"381",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-18,15,1,18370,"Low"
"382",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-15,11,1,18367,"Low"
"383",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-07,7,1,18359,"Low"
"384",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-04,5,0,18356,"Low"
"385",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-09,8,1,18361,"Low"
"386",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-19,16,1,18371,"Low"
"387",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-12,9,1,18364,"Low"
"388",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-16,13,1,18368,"Low"
"389",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-03,5,0,18355,"Low"
"390",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-13,10,1,18365,"Low"
"391",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-14,11,1,18366,"Low"
"392",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-17,13,1,18369,"Low"
"393",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-05,6,0,18357,"Low"
"394",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-11,8,1,18363,"Low"
"395",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-06,7,1,18358,"Low"
"396",1033,"AL","Colbert",91.84,21799,54428,24918,"Metro",2020-04-02,5,0,18354,"Low"
"397",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-13,5,0,18365,"Low"
"398",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-12,5,0,18364,"Low"
"399",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-15,6,0,18367,"Low"
"400",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-14,5,0,18366,"Low"
"401",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-24,9,0,18376,"Low"
"402",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-20,9,0,18372,"Low"
"403",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-17,8,0,18369,"Low"
"404",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-23,9,0,18375,"Low"
"405",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-22,9,0,18374,"Low"
"406",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-16,8,0,18368,"Low"
"407",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-19,10,0,18371,"Low"
"408",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-21,9,0,18373,"Low"
"409",1035,"AL","Conecuh",15.56,4574,13228,17542,"Nonmetro",2020-04-18,10,0,18370,"Low"
"410",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-06,8,0,18358,"Low"
"411",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-19,22,1,18371,"Low"
"412",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-05,7,0,18357,"Low"
"413",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-14,18,1,18366,"Low"
"414",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-07,9,0,18359,"Low"
"415",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-08,9,0,18360,"Low"
"416",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-18,22,1,18370,"Low"
"417",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-16,20,1,18368,"Low"
"418",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-13,18,1,18365,"Low"
"419",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-09,10,0,18361,"Low"
"420",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-10,10,0,18362,"Low"
"421",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-04,6,0,18356,"Low"
"422",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-20,23,1,18372,"Low"
"423",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-23,28,1,18375,"Low"
"424",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-15,20,1,18367,"Low"
"425",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-12,18,0,18364,"Low"
"426",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-11,11,0,18363,"Low"
"427",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-17,20,1,18369,"Low"
"428",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-02,6,0,18354,"Low"
"429",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-21,24,1,18373,"Low"
"430",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-03,6,0,18355,"Low"
"431",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-22,24,1,18374,"Low"
"432",1037,"AL","Coosa",17.73,4103,11539,22963,"Nonmetro",2020-04-24,29,1,18376,"Low"
"433",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-16,19,1,18368,"Low"
"434",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-17,19,1,18369,"Low"
"435",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-24,31,0,18376,"Low"
"436",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-21,26,0,18373,"Low"
"437",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-23,29,0,18375,"Low"
"438",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-10,10,0,18362,"Low"
"439",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-18,21,1,18370,"Low"
"440",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-14,16,0,18366,"Low"
"441",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-22,27,0,18374,"Low"
"442",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-06,5,0,18358,"Low"
"443",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-15,18,0,18367,"Low"
"444",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-13,13,0,18365,"Low"
"445",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-09,10,0,18361,"Low"
"446",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-11,11,0,18363,"Low"
"447",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-19,22,1,18371,"Low"
"448",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-20,24,0,18372,"Low"
"449",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-08,10,0,18360,"Low"
"450",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-07,5,0,18359,"Low"
"451",1039,"AL","Covington",36.65,15008,37765,23071,"Nonmetro",2020-04-12,13,0,18364,"Low"
"452",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-18,6,0,18370,"Low"
"453",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-16,5,0,18368,"Low"
"454",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-21,6,0,18373,"Low"
"455",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-17,5,0,18369,"Low"
"456",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-19,6,0,18371,"Low"
"457",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-22,6,0,18374,"Low"
"458",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-20,6,0,18372,"Low"
"459",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-23,8,0,18375,"Low"
"460",1041,"AL","Crenshaw",22.84,5025,13906,23353,"Nonmetro",2020-04-24,10,0,18376,"Low"
"461",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-18,42,0,18370,"Low"
"462",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-17,53,1,18369,"Low"
"463",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-22,44,0,18374,"Low"
"464",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-10,30,1,18362,"Low"
"465",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-23,44,0,18375,"Low"
"466",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-13,39,1,18365,"Low"
"467",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-19,42,0,18371,"Low"
"468",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-03-31,8,0,18352,"Low"
"469",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-15,40,1,18367,"Low"
"470",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-01,9,1,18353,"Low"
"471",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-11,31,1,18363,"Low"
"472",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-12,39,1,18364,"Low"
"473",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-14,40,1,18366,"Low"
"474",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-09,29,1,18361,"Low"
"475",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-16,42,1,18368,"Low"
"476",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-03-30,8,0,18351,"Low"
"477",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-03-26,6,0,18347,"Low"
"478",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-24,47,0,18376,"Low"
"479",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-08,22,1,18360,"Low"
"480",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-03,15,1,18355,"Low"
"481",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-07,22,1,18359,"Low"
"482",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-21,45,0,18373,"Low"
"483",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-03-28,7,0,18349,"Low"
"484",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-20,44,0,18372,"Low"
"485",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-05,15,1,18357,"Low"
"486",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-02,9,1,18354,"Low"
"487",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-03-27,7,0,18348,"Low"
"488",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-04,15,1,18356,"Low"
"489",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-04-06,20,1,18358,"Low"
"490",1043,"AL","Cullman",109.42,30730,80406,22980,"Nonmetro",2020-03-29,7,0,18350,"Low"
"491",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-19,20,0,18371,"Low"
"492",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-15,13,0,18367,"Low"
"493",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-09,6,0,18361,"Low"
"494",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-24,23,0,18376,"Low"
"495",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-14,12,0,18366,"Low"
"496",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-20,21,0,18372,"Low"
"497",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-12,8,0,18364,"Low"
"498",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-17,14,0,18369,"Low"
"499",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-11,6,0,18363,"Low"
"500",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-16,14,0,18368,"Low"
"501",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-13,12,0,18365,"Low"
"502",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-22,22,0,18374,"Low"
"503",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-21,21,0,18373,"Low"
"504",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-10,6,0,18362,"Low"
"505",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-18,17,0,18370,"Low"
"506",1045,"AL","Dale",89.55,18670,50251,23837,"Nonmetro",2020-04-23,22,0,18375,"Low"
"507",1047,"AL","Dallas",44.77,16336,43820,18910,"Nonmetro",2020-04-10,11,0,18362,"Low"
"508",1047,"AL","Dallas",44.77,16336,43820,18910,"Nonmetro",2020-04-04,7,0,18356,"Low"
"509",1047,"AL","Dallas",44.77,16336,43820,18910,"Nonmetro",2020-04-06,7,0,18358,"Low"
